----POSITIONS----
0.552989 13.830408 0.168803
0.617802 13.757401 0.093272
0.617802 13.757401 0.093272
0.552989 13.830408 0.168803
0.487216 13.773625 0.258296
0.487216 13.773625 0.258296
0.617802 13.757401 0.093272
0.457210 13.773625 0.262645
0.301660 13.692507 0.403865
0.319183 13.651947 0.414393
0.208762 13.595164 0.490840
0.323024 13.578940 0.426295
0.302140 13.505934 0.439113
0.455530 13.514046 0.260585
0.286777 13.376143 0.392421
0.494898 13.611387 0.235866
0.213203 13.651947 0.473903
0.164593 13.538381 0.516017
0.224005 13.408590 0.458797
0.164593 13.538381 0.516017
0.552989 13.830408 0.168803
0.519863 13.862856 0.202678
0.519863 13.862856 0.202678
0.510741 13.870968 0.194209
0.519863 13.862856 0.202678
0.501619 13.846632 0.160792
0.592837 13.903416 0.032962
0.619722 13.984534 -0.100727
0.684055 13.984534 -0.200269
0.711420 13.879080 -0.325009
0.712860 13.765513 -0.290219
0.685975 13.684395 -0.272252
0.644687 13.692507 -0.371587
0.639406 13.619499 -0.263555
0.667731 13.643835 -0.319860
0.644687 13.692507 -0.371587
0.639406 13.619499 -0.263555
0.639406 13.619499 -0.263555
0.706139 13.952086 -0.360372
0.568832 13.530270 -0.139186
0.639406 13.619499 -0.263555
0.684535 13.660059 -0.412786
0.667251 13.627611 -0.457189
0.689336 13.724955 -0.434072
0.675893 13.733067 -0.394475
0.672532 13.684395 -0.376164
0.706139 13.927752 -0.390584
0.706139 13.943975 -0.375707
0.649488 13.846632 -0.421254
0.673493 13.862856 -0.430867
0.649488 13.846632 -0.421254
0.674933 13.879080 -0.475270
0.670132 13.765513 -0.510518
0.655249 13.757401 -0.510747
0.646607 13.619499 -0.458791
0.650928 13.538381 -0.365178
0.667251 13.627611 -0.457189
0.655249 13.887192 -0.537297
0.652849 13.976422 -0.461080
0.706139 13.927752 -0.390584
0.652849 13.976422 -0.461080
0.650448 14.000758 -0.506856
0.652849 13.976422 -0.461080
0.622603 14.041317 -0.569112
0.640846 13.887192 -0.537526
0.236487 13.319360 0.441401
0.144789 13.311249 0.441859
0.251010 13.311249 0.418971
0.100381 13.368032 0.558131
0.134107 13.441038 0.525630
0.079677 13.351809 0.535243
0.164593 13.538381 0.516017
0.113463 13.562716 0.557216
0.100381 13.368032 0.558131
0.164593 13.538381 0.516017
0.164593 13.538381 0.516017
0.341748 13.295025 0.228999
0.248129 13.278801 0.219615
0.059512 13.278801 0.261043
0.137946 13.286913 0.189860
0.113463 13.562716 0.557216
0.111123 13.603275 0.557216
0.104342 13.603275 0.559962
0.100981 13.562716 0.562709
0.113463 13.562716 0.557216
0.100381 13.368032 0.558131
0.054052 13.392366 0.568660
0.054052 13.392366 0.568660
0.009703 13.384255 0.563167
0.009703 13.327473 0.499537
0.009703 13.295025 0.407069
0.009702 13.262577 0.229915
0.048921 13.554605 0.554927
0.009703 13.562716 0.562251
0.009703 13.384255 0.563167
0.048921 13.554605 0.554927
0.052762 13.554605 0.576900
0.048921 13.554605 0.554927
0.054052 13.392366 0.568660
0.052762 13.554605 0.576900
0.052762 13.554605 0.576900
0.091919 13.570827 0.548518
0.101821 13.611387 0.555385
0.107222 13.619499 0.550807
0.101821 13.611387 0.555385
0.107222 13.619499 0.550807
0.111123 13.603275 0.557216
0.113463 13.562716 0.557216
0.113463 13.562716 0.557216
0.105122 13.570827 0.544856
0.107222 13.619499 0.550807
0.124145 13.562716 0.533412
0.105122 13.570827 0.544856
0.164593 13.538381 0.516017
0.142509 13.546494 0.497249
0.124145 13.562716 0.533412
0.142509 13.546494 0.497249
0.164593 13.538381 0.516017
0.208762 13.595164 0.490840
0.181757 13.587051 0.486720
0.213203 13.651947 0.473903
0.091919 13.570827 0.548518
0.048921 13.554605 0.554927
0.052762 13.554605 0.576900
-0.469130 14.592925 0.420344
-0.430242 14.584812 0.449183
-0.515219 14.601036 0.307734
-0.526741 14.601036 0.339778
-0.442965 14.592925 0.456050
-0.367350 14.576701 0.524257
-0.406478 14.584812 0.494502
-0.564188 14.609149 0.215724
-0.589634 14.617260 0.223048
-0.582432 14.592925 0.368617
-0.520020 14.584812 0.454677
-0.452087 14.576701 0.535243
-0.321261 14.576701 0.562709
-0.321261 14.576701 0.562709
-0.196797 14.560477 0.616725
-0.367350 14.576701 0.524257
-0.321261 14.576701 0.562709
-0.215881 14.568589 0.617183
-0.126043 14.560477 0.636867
-0.101558 14.560477 0.646022
-0.050008 14.560477 0.646937
-0.650125 14.609149 0.240443
-0.653006 14.592925 0.246623
-0.237725 14.479359 0.656093
-0.239885 14.544254 0.673488
-0.358228 14.560477 0.613063
-0.357988 14.487471 0.602534
-0.452327 14.503695 0.529750
-0.523381 14.528030 0.450557
-0.580512 14.552365 0.378230
-0.625641 14.544254 0.253489
-0.567069 14.503695 0.362437
-0.579071 14.519918 0.300181
-0.552186 14.503695 0.351680
-0.502737 14.487471 0.422633
-0.516659 14.495583 0.430873
-0.426402 14.479359 0.506404
-0.442005 14.479359 0.518306
-0.339505 14.471247 0.573695
-0.604997 14.536141 0.250056
-0.239885 14.544254 0.673488
-0.239885 14.544254 0.673488
-0.321261 14.576701 0.562709
-0.239885 14.544254 0.673488
-0.110620 14.544254 0.704158
-0.101558 14.560477 0.646022
-0.108580 14.471247 0.681727
-0.110620 14.544254 0.704158
-0.239885 14.544254 0.673488
-0.239885 14.544254 0.673488
-0.232084 14.463135 0.640986
-0.349347 14.471247 0.588344
-0.227163 14.463135 0.627711
-0.101738 14.455023 0.659755
0.009703 14.455023 0.673945
0.009703 14.463135 0.686763
0.009703 14.536141 0.712398
0.009703 14.536141 0.712398
0.009703 14.536141 0.712398
0.009703 14.560477 0.659297
0.009703 14.560477 0.650142
0.376555 13.376143 0.219386
0.352070 13.303136 0.207484
0.401039 13.343696 0.092471
0.281015 13.319360 0.124858
0.150548 13.303136 0.121768
0.214401 13.319360 0.098079
0.566432 13.643835 0.126460
0.566432 13.643835 0.126460
-0.691893 14.852505 -0.429036
-0.756226 14.617260 -0.497472
-0.774469 14.544254 -0.378224
-0.706296 14.738939 -0.218350
-0.767268 14.446911 -0.234601
-0.774469 14.544254 -0.378224
-0.765348 14.511806 -0.325353
-0.742303 14.446911 -0.234601
-0.774469 14.544254 -0.378224
-0.742303 14.446911 -0.234601
-0.767268 14.446911 -0.234601
-0.734622 14.414464 -0.180127
-0.759587 14.406351 -0.177552
-0.759587 14.406351 -0.177552
-0.746144 14.471247 -0.129644
-0.713978 14.625372 -0.008752
-0.667889 14.625372 -0.014932
-0.686132 14.738939 -0.217721
-0.682772 14.852505 -0.425832
-0.639083 14.917400 -0.551488
-0.646765 14.917400 -0.554235
-0.614118 14.957959 -0.621526
-0.562748 15.022854 -0.746495
-0.618439 14.957959 -0.632970
-0.702936 14.674044 -0.636632
-0.728860 14.649709 -0.568654
-0.744224 14.609149 -0.494267
-0.774469 14.544254 -0.378224
-0.744224 14.609149 -0.494267
-0.763907 14.544254 -0.379598
-0.774469 14.544254 -0.378224
-0.774469 14.544254 -0.378224
-0.765348 14.511806 -0.325353
-0.310699 14.852505 -0.968968
-0.447046 14.828170 -0.921819
-0.454967 14.836281 -0.930974
-0.587233 14.779498 -0.832097
-0.587233 14.779498 -0.832097
-0.562748 15.022854 -0.746495
-0.562748 15.022854 -0.746495
-0.587233 14.779498 -0.832097
-0.662608 14.714603 -0.712163
-0.702936 14.674044 -0.636632
-0.662608 14.714603 -0.712163
-0.651565 14.714603 -0.709416
-0.679891 14.674044 -0.626103
-0.698135 14.665932 -0.616948
-0.711577 14.649709 -0.584905
-0.702936 14.674044 -0.636632
-0.711577 14.649709 -0.584905
-0.719739 14.641596 -0.570943
-0.546425 14.787610 -0.854527
-0.587233 14.779498 -0.832097
-0.546425 14.787610 -0.854527
-0.576191 14.779498 -0.824773
-0.576191 14.771386 -0.816991
-0.587233 14.779498 -0.832097
-0.576191 14.771386 -0.816991
-0.651565 14.714603 -0.709416
-0.461448 15.055302 -0.812871
-0.314780 14.860617 -0.980412
-0.158869 14.876841 -1.012456
-0.154068 14.868729 -1.003758
0.009703 14.876841 -1.016118
0.009703 14.884953 -1.024358
-0.157069 15.095861 -0.895726
0.009704 15.095861 -0.906713
0.009704 15.095861 -0.895268
0.009704 15.095861 -0.906713
-0.157069 15.095861 -0.895726
-0.157069 15.095861 -0.895726
-0.151788 15.087749 -0.885655
0.009704 15.095861 -0.895268
-0.300137 15.079638 -0.858190
-0.309019 15.079638 -0.868718
-0.452567 15.047191 -0.798223
-0.309019 15.079638 -0.868718
-0.461448 15.055302 -0.812871
-0.452567 15.047191 -0.798223
-0.562748 15.022854 -0.746495
-0.548345 15.014743 -0.733220
-0.614118 14.957959 -0.621526
-0.309019 15.079638 -0.868718
-0.200158 14.138659 0.626796
-0.239645 14.081877 0.581935
-0.137746 14.179219 0.652888
-0.137746 14.179219 0.652888
-0.144467 14.179219 0.670741
-0.200158 14.138659 0.626796
-0.055500 13.992646 0.704616
-0.063361 14.089989 0.706447
-0.122803 14.057541 0.680354
-0.133665 14.146772 0.674403
-0.070472 14.195443 0.700038
-0.137746 14.179219 0.652888
-0.070472 14.195443 0.700038
-0.057810 14.219778 0.709193
-0.137746 14.179219 0.652888
-0.057810 14.219778 0.709193
-0.159590 14.227890 0.662044
-0.144467 14.179219 0.670741
-0.057810 14.219778 0.709193
-0.200158 14.138659 0.626796
-0.218041 14.154883 0.621303
-0.246847 14.089989 0.580104
-0.299657 14.016982 0.525172
-0.306618 14.033206 0.525630
-0.366150 13.935863 0.438197
-0.377432 13.976422 0.445521
-0.377432 13.976422 0.445521
-0.300857 14.057541 0.507777
-0.300857 14.057541 0.507777
-0.365670 13.984534 0.445064
-0.377432 13.976422 0.445521
-0.368551 13.919639 0.417140
-0.068432 14.268450 0.694545
-0.051989 14.309010 0.642360
-0.131024 14.276562 0.621303
-0.176273 14.252226 0.604823
-0.216001 14.187330 0.577815
-0.246487 14.098101 0.546229
-0.134865 14.114325 0.612605
-0.133185 14.089989 0.601619
-0.114341 13.968309 0.674403
-0.096998 13.952086 0.664790
-0.046228 13.968309 0.689509
-0.081995 13.943975 0.621760
0.009703 13.968309 0.657466
0.009703 13.984534 0.702327
0.009703 14.008869 0.719722
0.009703 14.106213 0.719264
0.009703 14.227890 0.710567
-0.057810 14.219778 0.709193
0.009703 14.236002 0.721095
0.009703 14.236002 0.721095
0.009703 14.284674 0.708278
0.009703 14.325233 0.651057
-0.168111 13.903416 0.579188
-0.162830 13.911528 0.564998
-0.189236 13.911528 0.590175
-0.218641 14.033206 0.539821
-0.189236 13.911528 0.590175
-0.224522 14.057541 0.554011
-0.227043 14.081877 0.564082
-0.293896 13.992646 0.489924
-0.292936 14.016982 0.516932
-0.336624 13.927752 0.425380
-0.254768 13.854744 0.535701
-0.294136 13.797961 0.466578
-0.198837 13.733067 0.546229
-0.219001 13.879080 0.541194
-0.150108 13.749290 0.552180
-0.195477 13.879080 0.523341
-0.219001 13.879080 0.541194
-0.150108 13.749290 0.552180
-0.261730 13.992646 0.499537
-0.219001 13.879080 0.541194
-0.189236 13.911528 0.590175
-0.219001 13.879080 0.541194
-0.195477 13.879080 0.523341
-0.195477 13.879080 0.523341
-0.195477 13.879080 0.523341
-0.134865 14.114325 0.612605
-0.137145 14.138659 0.602992
-0.227043 14.081877 0.564082
-0.248287 13.724955 0.476649
-0.114221 13.587051 0.545314
-0.087756 13.619499 0.550807
-0.162350 13.587051 0.486720
-0.162350 13.587051 0.486720
-0.244086 13.724955 0.464290
-0.290535 13.797961 0.456965
-0.321981 13.870968 0.432246
-0.321981 13.870968 0.432246
-0.321981 13.870968 0.432246
-0.336624 13.927752 0.425380
-0.227043 14.081877 0.564082
-0.137145 14.138659 0.602992
-0.137145 14.138659 0.602992
-0.137746 14.179219 0.652888
-0.239645 14.081877 0.581935
-0.137746 14.179219 0.652888
-0.137145 14.138659 0.602992
-0.244086 13.724955 0.464290
-0.193797 13.651947 0.473903
-0.162350 13.587051 0.486720
-0.085655 13.570827 0.544856
-0.104679 13.562716 0.533412
-0.123043 13.546494 0.497249
-0.051569 13.651947 0.600703
-0.062281 13.724955 0.621303
-0.114821 13.676283 0.553554
-0.073173 13.814185 0.629085
-0.081995 13.943975 0.621760
-0.162830 13.911528 0.564998
0.009703 13.968309 0.657466
0.009703 13.838520 0.664332
0.009703 13.968309 0.657466
0.009703 13.749290 0.657008
0.009703 13.651947 0.621760
-0.029515 13.554605 0.554927
-0.072513 13.570827 0.548518
-0.082415 13.611387 0.555385
-0.087756 13.619499 0.550807
-0.114821 13.676283 0.553554
-0.150108 13.749290 0.552180
-0.150108 13.749290 0.552180
0.009703 13.562716 0.562251
-0.150108 13.749290 0.552180
-0.162830 13.911528 0.564998
-0.195477 13.879080 0.523341
-0.419680 14.106213 0.461543
-0.377432 13.976422 0.445521
-0.365670 13.984534 0.445064
-0.397356 14.114325 0.462459
-0.514259 13.887192 0.230601
-0.615079 14.008869 0.114673
-0.615559 14.008869 0.110209
-0.472491 13.895304 0.210231
-0.514259 13.887192 0.230601
-0.486414 13.887192 0.227397
-0.451847 13.822296 0.295146
-0.486414 13.887192 0.227397
-0.441765 13.822296 0.290568
-0.451847 13.822296 0.295146
-0.432163 13.838520 0.304759
-0.428082 13.854744 0.331309
-0.451847 13.822296 0.295146
-0.392555 13.911528 0.401118
-0.408158 13.911528 0.400661
-0.366150 13.935863 0.438197
-0.424961 13.992646 0.420802
-0.453767 14.081877 0.434077
-0.459528 14.154883 0.430873
-0.439364 14.171107 0.431788
-0.497456 14.252226 0.379603
-0.615079 14.008869 0.114673
-0.580512 14.008869 0.291026
-0.451847 13.822296 0.295146
-0.392555 13.911528 0.401118
-0.368551 13.919639 0.417140
-0.585793 14.333345 0.262416
-0.605957 14.300898 0.265162
-0.522901 14.244114 0.374110
-0.648205 14.187330 0.250056
-0.701975 14.268450 0.155299
-0.648685 14.089989 0.184138
-0.600676 14.146772 0.301097
-0.491454 13.952086 0.354655
-0.451847 13.822296 0.295146
-0.496975 14.106213 0.403407
-0.658287 14.519918 0.171550
-0.625641 14.544254 0.253489
-0.653006 14.592925 0.246623
-0.604997 14.536141 0.250056
-0.624200 14.511806 0.201991
-0.646765 14.357680 0.200847
-0.610758 14.365792 0.220988
-0.607877 14.357680 0.224193
-0.701015 14.171107 0.081943
-0.742303 14.349568 0.066035
-0.741823 14.568589 0.031589
-0.687092 14.584812 0.171321
-0.650125 14.609149 0.240443
-0.682292 14.625372 0.143168
-0.589634 14.617260 0.223048
-0.625160 14.625372 0.118335
-0.564188 14.609149 0.215724
-0.615078 14.625372 0.099338
-0.664528 14.633484 0.004466
-0.647725 14.625372 -0.010468
-0.667889 14.633484 -0.007035
-0.678451 14.114325 0.021289
-0.775430 14.446911 -0.087759
-0.761027 14.455023 -0.081579
-0.732221 14.625372 -0.006234
-0.729821 14.633484 0.003779
-0.725020 14.633484 0.014766
-0.667889 14.625372 -0.014932
-0.713978 14.625372 -0.008752
-0.761507 14.479359 -0.120747
-0.713978 14.625372 -0.008752
-0.776390 14.471247 -0.126698
-0.774950 14.373904 -0.144422
-0.732701 14.244114 -0.001199
-0.711577 14.195443 -0.039708
-0.688533 14.179219 -0.033242
-0.644844 14.122437 0.011104
-0.644844 14.122437 0.011104
-0.746144 14.471247 -0.129644
-0.776390 14.471247 -0.126698
-0.759587 14.406351 -0.177552
-0.778790 14.406351 -0.175492
-0.776390 14.471247 -0.126698
-0.776390 14.471247 -0.126698
-0.778790 14.406351 -0.175492
-0.774950 14.373904 -0.144422
-0.778790 14.406351 -0.175492
-0.777350 14.390128 -0.179040
-0.777350 14.390128 -0.179040
-0.766788 14.365792 -0.156695
-0.734622 14.398240 -0.184361
-0.729341 14.357680 -0.159785
-0.721659 14.309010 -0.123536
-0.759587 14.406351 -0.177552
-0.734622 14.414464 -0.180127
-0.734622 14.414464 -0.180127
-0.035308 13.132788 0.227397
-0.095920 13.140899 0.199016
-0.086798 13.108452 0.175670
-0.030958 13.076004 0.193980
-0.124666 13.035445 0.163997
0.009701 13.124675 0.230372
0.009702 13.262577 0.229915
-0.040078 13.278801 0.261043
-0.118544 13.286913 0.189860
-0.100841 13.165235 0.149577
-0.157312 13.165235 0.134471
-0.202681 13.035445 0.167888
-0.242168 13.157123 0.118449
-0.361592 13.108453 0.095675
-0.410560 13.262577 0.004294
-0.484015 13.213905 -0.058248
-0.449927 13.400479 -0.062339
-0.509939 13.368032 -0.135552
-0.522421 13.465374 -0.171716
-0.569471 13.351809 -0.204389
-0.595395 13.505934 -0.253942
-0.441528 13.051669 0.034450
-0.539226 13.173347 -0.128400
-0.508021 13.002997 -0.047547
-0.398560 12.913767 0.114787
-0.326546 12.986773 0.154155
-0.131147 13.303136 0.121768
-0.194999 13.319360 0.098079
-0.283576 13.303136 0.042460
-0.305179 13.384255 0.002692
-0.558912 13.132788 -0.215890
-0.510903 12.856984 -0.120003
-0.471295 12.775866 -0.004231
-0.445130 12.646077 0.114100
-0.345030 12.719083 0.199702
-0.258613 12.775866 0.237926
-0.168595 12.929991 0.212749
-0.091420 12.938103 0.183452
-0.019038 13.027333 0.184825
0.009700 13.027333 0.206340
0.009700 13.076004 0.222819
0.009699 12.921879 0.169490
-0.069757 12.848872 0.194896
0.001646 12.824536 0.178645
0.009699 12.921879 0.169490
-0.069757 12.848872 0.194896
-0.157074 12.865096 0.212062
0.009701 13.124675 0.230372
0.009701 13.254465 0.229915
0.009702 13.262577 0.229915
0.009702 13.262577 0.229915
0.009701 13.254465 0.229915
0.009701 13.124675 0.230372
0.176833 13.165235 0.134471
0.120182 13.165235 0.149577
0.106199 13.108452 0.175670
0.115321 13.140899 0.199016
0.137946 13.286913 0.189860
0.054740 13.132788 0.227397
0.059512 13.278801 0.261043
0.009702 13.262577 0.229915
0.009701 13.124675 0.230372
0.050358 13.076004 0.193980
0.009700 13.076004 0.222819
0.009700 13.027333 0.206340
0.038445 13.027333 0.184825
0.144066 13.035445 0.163997
0.110819 12.938103 0.183452
0.222081 13.035445 0.167888
0.187994 12.929991 0.212749
0.346065 12.986773 0.154155
0.262048 12.775866 0.237926
0.417839 12.913767 0.114787
0.160388 12.865096 0.212062
0.009699 12.921879 0.169490
0.073011 12.848872 0.194896
0.001646 12.824536 0.178645
0.460808 13.051669 0.034450
0.381113 13.108453 0.095675
0.261570 13.157123 0.118449
0.214401 13.319360 0.098079
0.150548 13.303136 0.121768
0.527541 13.002997 -0.047547
0.558748 13.173347 -0.128400
0.503537 13.213905 -0.058248
0.429843 13.262577 0.004294
0.302859 13.303136 0.042460
0.324463 13.384255 0.002692
0.469452 13.400479 -0.062339
0.348465 12.719082 0.199702
0.448324 12.646074 0.114100
0.474489 12.775866 -0.004231
0.514097 12.856984 -0.120003
0.562106 13.132788 -0.215890
0.588995 13.351809 -0.204389
0.529463 13.368032 -0.135552
0.541947 13.465374 -0.171716
0.614921 13.505934 -0.253942
0.607718 13.343696 -0.301320
0.650928 13.538381 -0.365178
0.610597 13.335585 -0.382115
0.646607 13.619499 -0.458791
0.619718 13.278802 -0.367696
-0.480652 14.836281 0.379603
-0.496975 14.811946 0.357173
-0.500336 14.811946 0.363353
-0.544025 14.974183 0.233119
-0.545465 14.966071 0.226481
-0.506097 14.884953 0.324443
-0.504657 14.893064 0.332454
-0.480652 14.836281 0.379603
-0.484493 14.836281 0.386470
-0.500336 14.811946 0.363353
-0.484493 14.836281 0.386470
-0.417040 14.690268 0.478480
-0.484493 14.836281 0.386470
-0.491694 14.706491 0.400661
-0.442965 14.592925 0.456050
-0.367350 14.576701 0.524257
-0.283574 14.706491 0.567744
-0.196797 14.560477 0.616725
-0.188035 14.714603 0.603450
-0.254288 14.868729 0.546687
-0.098198 14.893064 0.580104
-0.160310 15.039078 0.490382
-0.072513 15.047191 0.502742
-0.110680 15.071526 0.409358
-0.221642 15.152644 0.369533
-0.491694 14.706491 0.400661
-0.496975 14.811946 0.357173
-0.485933 14.698380 0.388759
-0.442965 14.592925 0.456050
-0.085415 15.160756 0.335429
-0.177713 15.144532 0.330165
-0.485933 14.698380 0.388759
-0.430242 14.584812 0.449183
-0.442965 14.592925 0.456050
-0.126043 14.560477 0.636867
-0.073773 14.722715 0.625422
0.009703 14.893064 0.589717
0.009703 15.047191 0.509151
0.009703 15.079638 0.417598
0.009703 15.168868 0.342753
0.009703 15.266211 0.234721
-0.108160 15.249987 0.226024
0.009703 15.355441 0.084918
-0.133304 15.339217 0.065806
0.009703 15.396001 -0.056903
-0.146387 15.371665 -0.069720
0.009704 15.412225 -0.239865
-0.150948 15.387889 -0.250623
-0.050008 14.560477 0.646937
0.009703 14.722715 0.631373
0.009703 14.560477 0.650142
-0.208079 15.193204 0.267909
-0.245406 15.249987 0.159190
-0.274212 15.298658 0.035937
-0.288855 15.322994 -0.090348
-0.297736 15.331106 -0.214059
-0.316940 15.331106 -0.091471
-0.317420 15.339217 -0.215604
-0.439844 15.249987 -0.055272
-0.442005 15.266211 -0.299031
-0.559868 15.168868 -0.086700
-0.558427 15.176980 -0.333364
-0.617479 15.095861 -0.181500
-0.619399 15.087749 -0.299489
-0.522900 15.103973 0.150035
-0.299177 15.331106 -0.438191
-0.405277 15.249987 -0.531575
-0.311179 15.339217 -0.327184
-0.513778 15.152644 -0.570943
-0.465289 15.120197 -0.714452
-0.330143 15.217539 -0.693852
-0.228843 15.258099 -0.677373
-0.272531 15.306770 -0.555608
-0.290775 15.331106 -0.436360
-0.296536 15.339217 -0.325009
-0.613158 15.079638 -0.421712
-0.600195 15.063414 -0.540730
-0.580031 15.047191 -0.624730
-0.548825 15.022854 -0.730931
-0.428322 15.095861 -0.778996
-0.257649 15.185092 -0.779454
-0.142666 15.209428 -0.778081
-0.113500 15.290546 -0.663182
-0.132224 15.355441 -0.531117
-0.144346 15.379777 -0.414159
-0.286454 15.128309 -0.831639
-0.148667 15.128309 -0.857274
0.009704 15.404113 -0.399968
0.009704 15.371665 -0.517156
0.009704 15.306770 -0.650365
0.009704 15.233763 -0.769383
0.009704 15.136421 -0.867345
0.009704 15.095861 -0.895268
-0.151788 15.087749 -0.885655
-0.300137 15.079638 -0.858190
-0.452567 15.047191 -0.798223
-0.548345 15.014743 -0.733220
-0.580031 15.039078 -0.625188
-0.600195 15.047191 -0.542562
-0.613638 15.063414 -0.424230
-0.620359 15.079638 -0.302808
-0.618919 15.079638 -0.186421
-0.611718 15.079638 -0.063512
-0.609797 15.087749 -0.057332
-0.592994 15.047191 0.056766
-0.591074 15.055302 0.062716
-0.571390 15.014743 0.150035
-0.571390 15.014743 0.150035
-0.569950 15.014743 0.156215
-0.591074 15.055302 0.062716
-0.545465 14.966071 0.226481
-0.569950 15.014743 0.156215
-0.482813 15.039078 0.280726
-0.433603 14.949847 0.398372
-0.369271 14.844393 0.494960
-0.312379 14.998519 0.449183
-0.361109 15.103973 0.328792
-0.254048 15.217539 0.282786
-0.282614 15.266211 0.174067
-0.306378 15.306770 0.043262
-0.402397 15.176980 0.192149
-0.480652 14.836281 0.379603
-0.506097 14.884953 0.324443
-0.496975 14.811946 0.357173
-0.521940 14.641596 0.303615
-0.485933 14.698380 0.388759
-0.620359 15.079638 -0.302808
-0.613638 15.063414 -0.424230
-0.667409 14.941736 -0.404317
-0.618919 15.079638 -0.186421
-0.664048 14.901176 -0.116527
-0.611718 15.079638 -0.063512
-0.592994 15.047191 0.056766
-0.571390 15.014743 0.150035
-0.626121 14.820057 0.082057
-0.545465 14.966071 0.226481
-0.583872 14.738939 0.192607
-0.549306 14.682156 0.258296
-0.515219 14.601036 0.307734
-0.430242 14.584812 0.449183
-0.548345 15.014743 -0.733220
-0.614118 14.957959 -0.621526
-0.580031 15.039078 -0.625188
-0.632362 14.949847 -0.548512
-0.639083 14.917400 -0.551488
-0.682772 14.852505 -0.425832
-0.685172 14.787610 -0.185048
-0.651566 14.690268 0.014995
-0.615078 14.625372 0.099338
-0.564188 14.609149 0.215724
-0.600195 15.047191 -0.542562
-0.686132 14.738939 -0.217721
-0.647725 14.625372 -0.010468
-0.647725 14.609149 -0.022885
-0.647725 14.609149 -0.022885
-0.686132 14.738939 -0.217721
-0.667889 14.625372 -0.014932
-0.108704 13.862857 -1.070592
-0.160914 13.895305 -1.106297
-0.224046 13.935863 -1.053197
-0.092800 13.943975 -1.041295
-0.081337 14.057542 -1.028020
-0.192599 14.049429 -1.004674
-0.361353 13.960199 -0.990483
-0.344068 14.049429 -0.946996
-0.474415 13.943975 -0.909917
-0.453289 14.025093 -0.880620
-0.547390 13.822297 -0.784032
-0.513781 13.984534 -0.761601
-0.600198 13.952086 -0.692479
-0.588678 13.757402 -0.740087
-0.617962 13.684396 -0.676457
-0.596839 13.684396 -0.726811
-0.624681 13.887192 -0.557668
-0.603076 14.041317 -0.569112
-0.621800 13.887192 -0.537526
-0.635723 13.757401 -0.510747
-0.640046 13.643835 -0.529515
-0.636207 13.497824 -0.660436
-0.606921 13.595165 -0.749700
-0.646769 13.392369 -0.523335
-0.600200 13.278802 -0.367696
-0.591076 13.335585 -0.382115
-0.627081 13.619499 -0.458791
0.009699 13.879081 -1.055943
0.001643 13.692508 -1.101720
-0.102883 13.838521 -1.110875
-0.108704 13.862857 -1.070592
0.009699 13.879081 -1.055943
0.009700 13.943975 -1.044957
0.009701 14.057542 -1.025731
0.009702 14.171107 -0.990026
-0.178674 14.162995 -0.964391
-0.332064 14.154883 -0.913579
-0.419201 14.138659 -0.871007
-0.514259 14.106213 -0.779454
-0.560348 14.081877 -0.694768
-0.760067 14.357680 -0.559270
-0.756226 14.260338 -0.538899
-0.778310 14.317121 -0.473897
-0.768228 14.414464 -0.488317
-0.772069 14.390128 -0.403172
-0.745184 14.430688 -0.349614
